Interval, Ratio
4295000, 0.374370
4296000, 0.374372
4297000, 0.374388
4298000, 0.374388
4299000, 0.374392
4300000, 0.374387
4301000, 0.374387
4302000, 0.374391
4303000, 0.374397
4304000, 0.374389
4305000, 0.374397
4306000, 0.374426
4307000, 0.374426
4308000, 0.374438
4309000, 0.374445
4310000, 0.374447
4311000, 0.374440
4312000, 0.374414
4313000, 0.374433
4314000, 0.374441
4315000, 0.374459
4316000, 0.374455
4317000, 0.374453
4318000, 0.374441
4319000, 0.374436
4320000, 0.374432
4321000, 0.374439
4322000, 0.374430
4323000, 0.374416
4324000, 0.374407
4325000, 0.374395
4326000, 0.374392
4327000, 0.374381
4328000, 0.374403
4329000, 0.374432
4330000, 0.374436
4331000, 0.374435
4332000, 0.374448
4333000, 0.374460
4334000, 0.374458
4335000, 0.374449
4336000, 0.374433
4337000, 0.374458
4338000, 0.374477
4339000, 0.374471
4340000, 0.374483
4341000, 0.374496
4342000, 0.374486
4343000, 0.374488
4344000, 0.374488
4345000, 0.374457
4346000, 0.374458
4347000, 0.374457
4348000, 0.374475
4349000, 0.374501
4350000, 0.374510
4351000, 0.374516
4352000, 0.374501
4353000, 0.374488
4354000, 0.374485
4355000, 0.374475
4356000, 0.374464
4357000, 0.374448
4358000, 0.374460
4359000, 0.374470
4360000, 0.374481
4361000, 0.374489
4362000, 0.374481
4363000, 0.374495
4364000, 0.374488
4365000, 0.374487
4366000, 0.374492
4367000, 0.374500
4368000, 0.374516
4369000, 0.374518
4370000, 0.374515
4371000, 0.374515
4372000, 0.374523
4373000, 0.374521
4374000, 0.374499
4375000, 0.374508
4376000, 0.374507
4377000, 0.374494
4378000, 0.374503
4379000, 0.374485
4380000, 0.374468
4381000, 0.374454
4382000, 0.374462
4383000, 0.374448
4384000, 0.374451
4385000, 0.374452
4386000, 0.374462
4387000, 0.374461
4388000, 0.374480
4389000, 0.374472
4390000, 0.374485
4391000, 0.374502
4392000, 0.374492
4393000, 0.374485
4394000, 0.374478
4395000, 0.374476
4396000, 0.374488
4397000, 0.374468
4398000, 0.374460
4399000, 0.374460
4400000, 0.374459
4401000, 0.374465
4402000, 0.374483
4403000, 0.374476
4404000, 0.374486
4405000, 0.374491
4406000, 0.374468
4407000, 0.374462
4408000, 0.374462
4409000, 0.374443
4410000, 0.374472
4411000, 0.374469
4412000, 0.374457
4413000, 0.374461
4414000, 0.374461
4415000, 0.374477
4416000, 0.374493
4417000, 0.374503
4418000, 0.374506
4419000, 0.374514
4420000, 0.374536
4421000, 0.374543
4422000, 0.374553
4423000, 0.374539
4424000, 0.374538
4425000, 0.374536
4426000, 0.374543
4427000, 0.374557
4428000, 0.374549
4429000, 0.374565
4430000, 0.374556
4431000, 0.374556
4432000, 0.374555
4433000, 0.374565
4434000, 0.374568
4435000, 0.374582
4436000, 0.374576
4437000, 0.374575
4438000, 0.374586
4439000, 0.374565
4440000, 0.374569
4441000, 0.374551
4442000, 0.374527
4443000, 0.374529
4444000, 0.374532
4445000, 0.374544
4446000, 0.374542
4447000, 0.374562
4448000, 0.374543
4449000, 0.374530
4450000, 0.374545
4451000, 0.374552
4452000, 0.374551
4453000, 0.374548
4454000, 0.374539
4455000, 0.374560
4456000, 0.374562
4457000, 0.374565
4458000, 0.374561
4459000, 0.374565
4460000, 0.374550
4461000, 0.374546
4462000, 0.374551
4463000, 0.374550
4464000, 0.374538
4465000, 0.374532
4466000, 0.374527
4467000, 0.374528
4468000, 0.374542
4469000, 0.374562
4470000, 0.374556
4471000, 0.374561
4472000, 0.374550
4473000, 0.374548
4474000, 0.374556
4475000, 0.374526
4476000, 0.374509
4477000, 0.374525
4478000, 0.374532
4479000, 0.374532
4480000, 0.374521
4481000, 0.374498
4482000, 0.374492
4483000, 0.374496
4484000, 0.374490
4485000, 0.374514
4486000, 0.374529
4487000, 0.374521
4488000, 0.374512
4489000, 0.374508
4490000, 0.374502
4491000, 0.374503
4492000, 0.374496
4493000, 0.374485
4494000, 0.374502
4495000, 0.374501
4496000, 0.374497
4497000, 0.374520
4498000, 0.374513
4499000, 0.374513
4500000, 0.374503
4501000, 0.374492
4502000, 0.374483
4503000, 0.374482
4504000, 0.374479
4505000, 0.374470
4506000, 0.374483
4507000, 0.374491
4508000, 0.374487
4509000, 0.374475
4510000, 0.374488
4511000, 0.374496
4512000, 0.374484
4513000, 0.374484
4514000, 0.374494
4515000, 0.374506
4516000, 0.374495
4517000, 0.374483
4518000, 0.374463
4519000, 0.374454
4520000, 0.374460
4521000, 0.374467
4522000, 0.374472
4523000, 0.374467
4524000, 0.374475
4525000, 0.374473
4526000, 0.374477
4527000, 0.374487
4528000, 0.374470
4529000, 0.374489
4530000, 0.374486
4531000, 0.374491
4532000, 0.374494
4533000, 0.374488
4534000, 0.374475
4535000, 0.374465
4536000, 0.374444
4537000, 0.374440
4538000, 0.374435
4539000, 0.374430
4540000, 0.374431
4541000, 0.374439
4542000, 0.374432
4543000, 0.374435
4544000, 0.374427
4545000, 0.374432
4546000, 0.374441
4547000, 0.374431
4548000, 0.374437
4549000, 0.374426
4550000, 0.374404
4551000, 0.374393
4552000, 0.374401
4553000, 0.374422
4554000, 0.374441
4555000, 0.374434
4556000, 0.374433
4557000, 0.374433
4558000, 0.374432
4559000, 0.374453
4560000, 0.374455
4561000, 0.374444
4562000, 0.374445
4563000, 0.374446
4564000, 0.374442
4565000, 0.374441
4566000, 0.374450
4567000, 0.374450
4568000, 0.374449
4569000, 0.374454
4570000, 0.374455
4571000, 0.374442
4572000, 0.374461
4573000, 0.374471
4574000, 0.374454
4575000, 0.374466
4576000, 0.374450
4577000, 0.374449
4578000, 0.374437
4579000, 0.374435
4580000, 0.374423
4581000, 0.374420
4582000, 0.374419
4583000, 0.374441
4584000, 0.374445
4585000, 0.374451
4586000, 0.374462
4587000, 0.374448
4588000, 0.374450
4589000, 0.374447
4590000, 0.374433
4591000, 0.374421
4592000, 0.374412
4593000, 0.374409
4594000, 0.374407
4595000, 0.374421
4596000, 0.374432
4597000, 0.374447
4598000, 0.374460
4599000, 0.374449
4600000, 0.374463
4601000, 0.374476
4602000, 0.374485
4603000, 0.374487
4604000, 0.374496
4605000, 0.374482
4606000, 0.374491
4607000, 0.374490
4608000, 0.374493
4609000, 0.374492
4610000, 0.374479
4611000, 0.374482
4612000, 0.374488
4613000, 0.374488
4614000, 0.374484
4615000, 0.374497
4616000, 0.374502
4617000, 0.374488
4618000, 0.374507
4619000, 0.374507
4620000, 0.374493
4621000, 0.374477
4622000, 0.374482
4623000, 0.374488
4624000, 0.374499
4625000, 0.374483
4626000, 0.374491
4627000, 0.374500
4628000, 0.374488
4629000, 0.374479
4630000, 0.374476
4631000, 0.374479
4632000, 0.374463
4633000, 0.374463
4634000, 0.374466
4635000, 0.374478
4636000, 0.374497
4637000, 0.374485
4638000, 0.374485
4639000, 0.374489
4640000, 0.374479
4641000, 0.374477
4642000, 0.374473
4643000, 0.374458
4644000, 0.374452
4645000, 0.374465
4646000, 0.374444
4647000, 0.374458
4648000, 0.374444
4649000, 0.374426
4650000, 0.374443
4651000, 0.374438
4652000, 0.374444
4653000, 0.374466
4654000, 0.374453
4655000, 0.374435
4656000, 0.374440
4657000, 0.374430
4658000, 0.374437
4659000, 0.374441
4660000, 0.374429
4661000, 0.374413
4662000, 0.374416
4663000, 0.374439
4664000, 0.374463
4665000, 0.374449
4666000, 0.374448
4667000, 0.374457
4668000, 0.374474
4669000, 0.374472
4670000, 0.374466
4671000, 0.374446
4672000, 0.374450
4673000, 0.374436
4674000, 0.374442
4675000, 0.374443
4676000, 0.374436
4677000, 0.374432
4678000, 0.374434
4679000, 0.374436
4680000, 0.374422
4681000, 0.374440
4682000, 0.374441
4683000, 0.374443
4684000, 0.374454
4685000, 0.374457
4686000, 0.374473
4687000, 0.374463
4688000, 0.374455
4689000, 0.374468
4690000, 0.374459
4691000, 0.374464
4692000, 0.374457
4693000, 0.374462
4694000, 0.374459
4695000, 0.374464
4696000, 0.374478
4697000, 0.374484
4698000, 0.374481
4699000, 0.374488
4700000, 0.374483
4701000, 0.374491
4702000, 0.374483
4703000, 0.374465
4704000, 0.374462
4705000, 0.374473
4706000, 0.374469
4707000, 0.374471
4708000, 0.374471
4709000, 0.374464
4710000, 0.374452
4711000, 0.374455
4712000, 0.374459
4713000, 0.374467
4714000, 0.374456
4715000, 0.374460
4716000, 0.374450
4717000, 0.374460
4718000, 0.374444
4719000, 0.374429
4720000, 0.374423
4721000, 0.374418
4722000, 0.374423
4723000, 0.374407
4724000, 0.374409
4725000, 0.374403
4726000, 0.374408
4727000, 0.374379
4728000, 0.374369
4729000, 0.374388
4730000, 0.374391
4731000, 0.374380
4732000, 0.374372
4733000, 0.374379
4734000, 0.374365
4735000, 0.374375
4736000, 0.374388
4737000, 0.374397
4738000, 0.374393
4739000, 0.374408
4740000, 0.374402
4741000, 0.374411
4742000, 0.374389
4743000, 0.374391
4744000, 0.374388
4745000, 0.374406
4746000, 0.374394
4747000, 0.374399
4748000, 0.374415
4749000, 0.374408
4750000, 0.374411
4751000, 0.374405
4752000, 0.374398
4753000, 0.374377
4754000, 0.374382
4755000, 0.374381
4756000, 0.374378
4757000, 0.374382
4758000, 0.374390
4759000, 0.374396
4760000, 0.374392
4761000, 0.374383
4762000, 0.374370
4763000, 0.374356
4764000, 0.374340
4765000, 0.374332
4766000, 0.374344
4767000, 0.374354
4768000, 0.374360
4769000, 0.374351
4770000, 0.374361
4771000, 0.374352
4772000, 0.374367
4773000, 0.374361
4774000, 0.374370
4775000, 0.374363
4776000, 0.374353
4777000, 0.374348
4778000, 0.374356
4779000, 0.374356
4780000, 0.374355
4781000, 0.374345
4782000, 0.374341
4783000, 0.374335
4784000, 0.374343
4785000, 0.374352
4786000, 0.374355
4787000, 0.374384
4788000, 0.374376
4789000, 0.374381
4790000, 0.374373
4791000, 0.374373
4792000, 0.374360
4793000, 0.374356
4794000, 0.374362
4795000, 0.374367
4796000, 0.374364
4797000, 0.374374
4798000, 0.374382
4799000, 0.374378
4800000, 0.374373
4801000, 0.374363
4802000, 0.374354
4803000, 0.374357
4804000, 0.374341
4805000, 0.374323
4806000, 0.374323
4807000, 0.374310
4808000, 0.374300
4809000, 0.374298
4810000, 0.374302
4811000, 0.374317
4812000, 0.374324
4813000, 0.374317
4814000, 0.374325
4815000, 0.374309
4816000, 0.374320
4817000, 0.374328
4818000, 0.374323
4819000, 0.374323
4820000, 0.374325
4821000, 0.374324
4822000, 0.374306
4823000, 0.374302
4824000, 0.374296
4825000, 0.374289
4826000, 0.374278
4827000, 0.374266
4828000, 0.374268
4829000, 0.374262
4830000, 0.374245
4831000, 0.374235
4832000, 0.374224
4833000, 0.374218
4834000, 0.374243
4835000, 0.374232
4836000, 0.374228
4837000, 0.374242
4838000, 0.374241
4839000, 0.374249
4840000, 0.374251
4841000, 0.374254
4842000, 0.374281
4843000, 0.374291
4844000, 0.374295
4845000, 0.374290
4846000, 0.374283
4847000, 0.374288
4848000, 0.374282
4849000, 0.374261
4850000, 0.374256
4851000, 0.374262
4852000, 0.374264
4853000, 0.374290
4854000, 0.374282
4855000, 0.374288
4856000, 0.374275
4857000, 0.374283
4858000, 0.374280
4859000, 0.374290
4860000, 0.374288
4861000, 0.374270
4862000, 0.374257
4863000, 0.374263
4864000, 0.374273
4865000, 0.374282
4866000, 0.374278
4867000, 0.374301
4868000, 0.374306
4869000, 0.374303
4870000, 0.374310
4871000, 0.374303
4872000, 0.374315
4873000, 0.374306
4874000, 0.374303
4875000, 0.374313
4876000, 0.374311
4877000, 0.374295
4878000, 0.374314
4879000, 0.374313
4880000, 0.374316
4881000, 0.374278
4882000, 0.374286
4883000, 0.374288
4884000, 0.374266
4885000, 0.374261
4886000, 0.374255
4887000, 0.374267
4888000, 0.374274
4889000, 0.374262
4890000, 0.374259
4891000, 0.374280
4892000, 0.374264
4893000, 0.374270
4894000, 0.374281
4895000, 0.374268
4896000, 0.374291
4897000, 0.374294
4898000, 0.374302
4899000, 0.374328
4900000, 0.374302
4901000, 0.374302
4902000, 0.374308
4903000, 0.374323
4904000, 0.374306
4905000, 0.374294
4906000, 0.374310
4907000, 0.374321
4908000, 0.374337
4909000, 0.374324
4910000, 0.374312
4911000, 0.374327
4912000, 0.374322
4913000, 0.374320
4914000, 0.374309
4915000, 0.374306
4916000, 0.374291
4917000, 0.374296
4918000, 0.374291
4919000, 0.374278
4920000, 0.374288
4921000, 0.374297
4922000, 0.374278
4923000, 0.374274
4924000, 0.374282
4925000, 0.374284
4926000, 0.374277
4927000, 0.374296
4928000, 0.374293
4929000, 0.374300
4930000, 0.374292
4931000, 0.374298
4932000, 0.374304
4933000, 0.374300
4934000, 0.374317
4935000, 0.374326
4936000, 0.374335
4937000, 0.374339
4938000, 0.374317
4939000, 0.374308
4940000, 0.374298
4941000, 0.374284
4942000, 0.374306
4943000, 0.374302
4944000, 0.374303
4945000, 0.374307
4946000, 0.374303
4947000, 0.374303
4948000, 0.374304
4949000, 0.374299
4950000, 0.374306
4951000, 0.374307
4952000, 0.374307
4953000, 0.374295
4954000, 0.374279
4955000, 0.374285
4956000, 0.374268
4957000, 0.374298
4958000, 0.374305
4959000, 0.374302
4960000, 0.374287
4961000, 0.374290
4962000, 0.374288
4963000, 0.374307
4964000, 0.374307
4965000, 0.374318
4966000, 0.374323
4967000, 0.374319
4968000, 0.374325
4969000, 0.374308
4970000, 0.374314
4971000, 0.374315
4972000, 0.374314
4973000, 0.374323
4974000, 0.374318
4975000, 0.374308
4976000, 0.374319
4977000, 0.374299
4978000, 0.374295
4979000, 0.374283
4980000, 0.374286
4981000, 0.374278
4982000, 0.374307
4983000, 0.374302
4984000, 0.374310
4985000, 0.374314
4986000, 0.374314
4987000, 0.374318
4988000, 0.374324
4989000, 0.374340
4990000, 0.374346
4991000, 0.374343
4992000, 0.374322
4993000, 0.374327
4994000, 0.374337
4995000, 0.374350
4996000, 0.374347
4997000, 0.374340
4998000, 0.374345
4999000, 0.374327
5000000, 0.374306
5001000, 0.374315
5002000, 0.374309
5003000, 0.374318
5004000, 0.374312
5005000, 0.374302
5006000, 0.374295
5007000, 0.374307
5008000, 0.374314
5009000, 0.374309
5010000, 0.374308
5011000, 0.374296
5012000, 0.374296
5013000, 0.374296
5014000, 0.374302
5015000, 0.374320
5016000, 0.374321
5017000, 0.374325
5018000, 0.374325
5019000, 0.374326
5020000, 0.374316
5021000, 0.374330
5022000, 0.374317
5023000, 0.374318
5024000, 0.374313
5025000, 0.374325
5026000, 0.374319
5027000, 0.374320
5028000, 0.374321
5029000, 0.374318
5030000, 0.374315
5031000, 0.374317
5032000, 0.374335
5033000, 0.374329
5034000, 0.374360
5035000, 0.374365
5036000, 0.374364
5037000, 0.374358
5038000, 0.374381
5039000, 0.374363
5040000, 0.374367
5041000, 0.374375
5042000, 0.374363
5043000, 0.374361
5044000, 0.374355
5045000, 0.374351
5046000, 0.374358
5047000, 0.374354
5048000, 0.374356
5049000, 0.374335
5050000, 0.374333
5051000, 0.374320
5052000, 0.374337
5053000, 0.374345
5054000, 0.374330
5055000, 0.374330
5056000, 0.374327
5057000, 0.374326
5058000, 0.374309
5059000, 0.374313
5060000, 0.374321
5061000, 0.374321
5062000, 0.374335
5063000, 0.374335
5064000, 0.374330
5065000, 0.374345
5066000, 0.374337
5067000, 0.374325
5068000, 0.374322
5069000, 0.374308
5070000, 0.374306
5071000, 0.374307
5072000, 0.374316
5073000, 0.374321
5074000, 0.374328
5075000, 0.374332
5076000, 0.374345
5077000, 0.374353
5078000, 0.374367
5079000, 0.374361
5080000, 0.374373
5081000, 0.374374
5082000, 0.374391
5083000, 0.374381
5084000, 0.374383
5085000, 0.374397
5086000, 0.374395
5087000, 0.374413
5088000, 0.374418
5089000, 0.374416
5090000, 0.374414
5091000, 0.374423
5092000, 0.374420
5093000, 0.374426
5094000, 0.374427
5095000, 0.374438
5096000, 0.374421
5097000, 0.374409
5098000, 0.374417
5099000, 0.374416
5100000, 0.374420
5101000, 0.374420
5102000, 0.374418
5103000, 0.374426
5104000, 0.374442
5105000, 0.374446
5106000, 0.374454
5107000, 0.374459
5108000, 0.374463
5109000, 0.374444
5110000, 0.374433
5111000, 0.374431
5112000, 0.374420
5113000, 0.374435
5114000, 0.374431
5115000, 0.374433
5116000, 0.374453
5117000, 0.374469
5118000, 0.374479
5119000, 0.374461
5120000, 0.374458
5121000, 0.374461
5122000, 0.374455
5123000, 0.374464
5124000, 0.374465
5125000, 0.374461
5126000, 0.374453
5127000, 0.374473
5128000, 0.374484
5129000, 0.374491
5130000, 0.374496
5131000, 0.374508
5132000, 0.374508
5133000, 0.374515
5134000, 0.374522
5135000, 0.374533
5136000, 0.374541
5137000, 0.374539
5138000, 0.374542
5139000, 0.374540
5140000, 0.374557
5141000, 0.374560
5142000, 0.374565
5143000, 0.374580
5144000, 0.374593
5145000, 0.374576
5146000, 0.374590
5147000, 0.374590
5148000, 0.374579
5149000, 0.374585
5150000, 0.374604
5151000, 0.374605
5152000, 0.374596
5153000, 0.374604
5154000, 0.374611
5155000, 0.374615
5156000, 0.374600
5157000, 0.374597
5158000, 0.374607
5159000, 0.374597
5160000, 0.374603
5161000, 0.374596
5162000, 0.374603
5163000, 0.374606
5164000, 0.374600
5165000, 0.374599
5166000, 0.374597
5167000, 0.374599
5168000, 0.374591
5169000, 0.374597
5170000, 0.374604
5171000, 0.374599
5172000, 0.374587
5173000, 0.374586
5174000, 0.374590
5175000, 0.374599
5176000, 0.374608
5177000, 0.374594
5178000, 0.374587
5179000, 0.374591
5180000, 0.374589
5181000, 0.374585
5182000, 0.374584
5183000, 0.374602
5184000, 0.374608
5185000, 0.374589
5186000, 0.374586
5187000, 0.374594
5188000, 0.374592
5189000, 0.374592
5190000, 0.374595
5191000, 0.374577
5192000, 0.374579
5193000, 0.374584
5194000, 0.374578
5195000, 0.374583
5196000, 0.374576
5197000, 0.374583
5198000, 0.374588
5199000, 0.374577
5200000, 0.374573
5201000, 0.374564
5202000, 0.374563
5203000, 0.374568
5204000, 0.374546
5205000, 0.374530
5206000, 0.374540
5207000, 0.374554
5208000, 0.374557
5209000, 0.374570
5210000, 0.374565
5211000, 0.374564
5212000, 0.374560
5213000, 0.374572
5214000, 0.374570
5215000, 0.374567
5216000, 0.374562
5217000, 0.374564
5218000, 0.374567
5219000, 0.374561
5220000, 0.374560
5221000, 0.374541
5222000, 0.374535
5223000, 0.374535
5224000, 0.374534
5225000, 0.374523
5226000, 0.374513
5227000, 0.374504
5228000, 0.374494
5229000, 0.374513
5230000, 0.374517
5231000, 0.374511
5232000, 0.374495
5233000, 0.374512
5234000, 0.374516
5235000, 0.374513
5236000, 0.374511
5237000, 0.374515
5238000, 0.374506
5239000, 0.374527
5240000, 0.374555
5241000, 0.374563
5242000, 0.374546
5243000, 0.374549
5244000, 0.374544
5245000, 0.374534
5246000, 0.374529
5247000, 0.374532
5248000, 0.374520
5249000, 0.374529
5250000, 0.374530
5251000, 0.374526
5252000, 0.374535
5253000, 0.374528
5254000, 0.374518
5255000, 0.374529
5256000, 0.374533
5257000, 0.374535
5258000, 0.374532
5259000, 0.374532
5260000, 0.374533
5261000, 0.374530
5262000, 0.374521
5263000, 0.374514
5264000, 0.374524
5265000, 0.374528
5266000, 0.374519
5267000, 0.374523
5268000, 0.374520
5269000, 0.374523
5270000, 0.374521
5271000, 0.374520
5272000, 0.374497
5273000, 0.374487
5274000, 0.374492
5275000, 0.374488
5276000, 0.374483
5277000, 0.374483
5278000, 0.374498
5279000, 0.374517
5280000, 0.374525
5281000, 0.374517
5282000, 0.374516
5283000, 0.374526
5284000, 0.374520
5285000, 0.374511
5286000, 0.374526
5287000, 0.374535
5288000, 0.374538
5289000, 0.374528
5290000, 0.374537
5291000, 0.374514
5292000, 0.374512
5293000, 0.374510
5294000, 0.374513
5295000, 0.374511
5296000, 0.374519
5297000, 0.374522
5298000, 0.374513
5299000, 0.374513
5300000, 0.374527
5301000, 0.374508
5302000, 0.374500
5303000, 0.374497
5304000, 0.374486
5305000, 0.374480
5306000, 0.374468
5307000, 0.374468
5308000, 0.374471
5309000, 0.374475
5310000, 0.374467
5311000, 0.374455
5312000, 0.374467
5313000, 0.374470
5314000, 0.374455
5315000, 0.374462
5316000, 0.374448
5317000, 0.374432
5318000, 0.374435
5319000, 0.374424
5320000, 0.374422
5321000, 0.374410
5322000, 0.374420
5323000, 0.374428
5324000, 0.374419
5325000, 0.374432
5326000, 0.374452
5327000, 0.374444
5328000, 0.374434
5329000, 0.374442
5330000, 0.374439
5331000, 0.374425
5332000, 0.374438
5333000, 0.374433
5334000, 0.374421
5335000, 0.374417
5336000, 0.374405
5337000, 0.374407
5338000, 0.374402
5339000, 0.374398
5340000, 0.374399
5341000, 0.374407
5342000, 0.374399
5343000, 0.374413
5344000, 0.374416
5345000, 0.374425
5346000, 0.374430
5347000, 0.374427
5348000, 0.374437
5349000, 0.374426
5350000, 0.374421
5351000, 0.374421
5352000, 0.374422
5353000, 0.374411
5354000, 0.374407
5355000, 0.374414
5356000, 0.374415
5357000, 0.374430
5358000, 0.374425
5359000, 0.374426
5360000, 0.374428
5361000, 0.374418
5362000, 0.374416
5363000, 0.374431
5364000, 0.374427
5365000, 0.374431
5366000, 0.374429
5367000, 0.374433
5368000, 0.374410
5369000, 0.374388
5370000, 0.374390
5371000, 0.374397
5372000, 0.374408
5373000, 0.374397
5374000, 0.374404
5375000, 0.374405
5376000, 0.374411
5377000, 0.374425
5378000, 0.374412
5379000, 0.374407
5380000, 0.374421
5381000, 0.374410
5382000, 0.374414
5383000, 0.374416
5384000, 0.374408
5385000, 0.374411
5386000, 0.374404
5387000, 0.374401
5388000, 0.374396
5389000, 0.374390
5390000, 0.374378
5391000, 0.374384
5392000, 0.374389
5393000, 0.374391
5394000, 0.374383
5395000, 0.374398
5396000, 0.374407
5397000, 0.374411
5398000, 0.374419
5399000, 0.374421
5400000, 0.374411
5401000, 0.374401
5402000, 0.374400
5403000, 0.374403
5404000, 0.374420
5405000, 0.374425
5406000, 0.374413
5407000, 0.374421
5408000, 0.374436
5409000, 0.374415
5410000, 0.374417
5411000, 0.374415
5412000, 0.374427
5413000, 0.374435
5414000, 0.374444
5415000, 0.374431
5416000, 0.374432
5417000, 0.374419
5418000, 0.374431
5419000, 0.374451
5420000, 0.374445
5421000, 0.374441
5422000, 0.374434
5423000, 0.374440
5424000, 0.374438
5425000, 0.374438
5426000, 0.374419
5427000, 0.374429
5428000, 0.374440
5429000, 0.374446
5430000, 0.374442
5431000, 0.374441
5432000, 0.374442
5433000, 0.374426
5434000, 0.374417
5435000, 0.374421
5436000, 0.374412
5437000, 0.374410
5438000, 0.374402
5439000, 0.374403
5440000, 0.374412
5441000, 0.374424
5442000, 0.374408
5443000, 0.374411
5444000, 0.374405
5445000, 0.374411
5446000, 0.374411
5447000, 0.374413
5448000, 0.374422
5449000, 0.374412
5450000, 0.374410
5451000, 0.374397
5452000, 0.374400
5453000, 0.374394
5454000, 0.374396
5455000, 0.374399
5456000, 0.374393
5457000, 0.374403
5458000, 0.374405
5459000, 0.374387
5460000, 0.374384
5461000, 0.374404
5462000, 0.374411
5463000, 0.374419
5464000, 0.374428
5465000, 0.374447
5466000, 0.374439
5467000, 0.374446
5468000, 0.374454
5469000, 0.374447
5470000, 0.374445
5471000, 0.374421
5472000, 0.374421
5473000, 0.374410
5474000, 0.374397
5475000, 0.374393
5476000, 0.374376
5477000, 0.374390
5478000, 0.374390
5479000, 0.374398
5480000, 0.374402
5481000, 0.374388
5482000, 0.374396
5483000, 0.374390
5484000, 0.374390
5485000, 0.374386
5486000, 0.374381
5487000, 0.374368
5488000, 0.374367
5489000, 0.374371
5490000, 0.374371
5491000, 0.374372
5492000, 0.374371
5493000, 0.374394
5494000, 0.374400
5495000, 0.374398
5496000, 0.374401
5497000, 0.374402
5498000, 0.374389
5499000, 0.374386
5500000, 0.374381
5501000, 0.374369
5502000, 0.374364
5503000, 0.374373
5504000, 0.374380
5505000, 0.374375
5506000, 0.374373
5507000, 0.374373
5508000, 0.374387
5509000, 0.374397
5510000, 0.374400
5511000, 0.374399
5512000, 0.374395
5513000, 0.374384
5514000, 0.374386
5515000, 0.374383
5516000, 0.374386
5517000, 0.374381
5518000, 0.374379
5519000, 0.374388
5520000, 0.374381
5521000, 0.374376
5522000, 0.374376
5523000, 0.374381
5524000, 0.374374
5525000, 0.374369
5526000, 0.374365
5527000, 0.374358
5528000, 0.374341
5529000, 0.374337
5530000, 0.374352
5531000, 0.374346
5532000, 0.374338
5533000, 0.374333
5534000, 0.374358
5535000, 0.374350
5536000, 0.374335
5537000, 0.374328
5538000, 0.374330
5539000, 0.374342
5540000, 0.374343
5541000, 0.374335
5542000, 0.374333
5543000, 0.374352
5544000, 0.374364
5545000, 0.374374
5546000, 0.374363
5547000, 0.374367
5548000, 0.374364
5549000, 0.374367
5550000, 0.374381
5551000, 0.374378
5552000, 0.374377
5553000, 0.374376
5554000, 0.374365
5555000, 0.374357
5556000, 0.374359
5557000, 0.374358
5558000, 0.374350
5559000, 0.374348
5560000, 0.374333
5561000, 0.374337
5562000, 0.374350
5563000, 0.374345
5564000, 0.374344
5565000, 0.374343
5566000, 0.374358
5567000, 0.374366
5568000, 0.374377
5569000, 0.374360
5570000, 0.374359
5571000, 0.374366
5572000, 0.374386
5573000, 0.374379
5574000, 0.374357
5575000, 0.374353
5576000, 0.374344
5577000, 0.374358
5578000, 0.374346
5579000, 0.374332
5580000, 0.374338
5581000, 0.374325
5582000, 0.374332
5583000, 0.374330
5584000, 0.374338
5585000, 0.374340
5586000, 0.374338
5587000, 0.374322
5588000, 0.374327
5589000, 0.374327
5590000, 0.374322
5591000, 0.374322
5592000, 0.374327
5593000, 0.374313
5594000, 0.374300
5595000, 0.374294
5596000, 0.374288
5597000, 0.374284
5598000, 0.374290
5599000, 0.374287
5600000, 0.374299
5601000, 0.374297
5602000, 0.374296
5603000, 0.374284
5604000, 0.374295
5605000, 0.374286
5606000, 0.374303
5607000, 0.374289
5608000, 0.374296
5609000, 0.374299
5610000, 0.374294
5611000, 0.374302
5612000, 0.374287
5613000, 0.374298
5614000, 0.374301
5615000, 0.374303
5616000, 0.374317
5617000, 0.374314
5618000, 0.374303
5619000, 0.374298
5620000, 0.374310
5621000, 0.374304
5622000, 0.374306
5623000, 0.374321
5624000, 0.374329
5625000, 0.374330
5626000, 0.374336
5627000, 0.374331
5628000, 0.374329
5629000, 0.374338
5630000, 0.374336
5631000, 0.374331
5632000, 0.374319
5633000, 0.374315
5634000, 0.374329
5635000, 0.374337
5636000, 0.374328
5637000, 0.374320
5638000, 0.374321
5639000, 0.374339
5640000, 0.374335
5641000, 0.374336
5642000, 0.374359
5643000, 0.374349
5644000, 0.374332
5645000, 0.374338
5646000, 0.374329
5647000, 0.374331
5648000, 0.374318
5649000, 0.374325
5650000, 0.374323
5651000, 0.374326
5652000, 0.374336
5653000, 0.374347
5654000, 0.374344
5655000, 0.374363
5656000, 0.374346
5657000, 0.374342
5658000, 0.374346
5659000, 0.374353
5660000, 0.374351
5661000, 0.374361
5662000, 0.374354
5663000, 0.374345
5664000, 0.374359
5665000, 0.374356
5666000, 0.374362
5667000, 0.374365
5668000, 0.374352
5669000, 0.374341
5670000, 0.374347
5671000, 0.374354
5672000, 0.374356
5673000, 0.374345
5674000, 0.374340
5675000, 0.374336
5676000, 0.374330
5677000, 0.374323
5678000, 0.374334
5679000, 0.374336
5680000, 0.374365
5681000, 0.374345
5682000, 0.374339
5683000, 0.374341
5684000, 0.374338
5685000, 0.374337
5686000, 0.374339
5687000, 0.374339
5688000, 0.374336
5689000, 0.374331
5690000, 0.374330
5691000, 0.374344
5692000, 0.374342
5693000, 0.374328
